path	line	kind	reason	snippet
safe/src/tree_io/tree.rs	248	unsafe extern fn	tree and I/O modules still cross libc/file-descriptor boundaries plus libxml-owned node and buffer pointers	Option<unsafe extern "C" fn(*mut ::core::ffi::c_void, size_t) -> *mut ::core::ffi::c_void>;
safe/src/tree_io/tree.rs	250	unsafe extern fn	tree and I/O modules still cross libc/file-descriptor boundaries plus libxml-owned node and buffer pointers	Option<unsafe extern "C" fn(*const ::core::ffi::c_char) -> *mut ::core::ffi::c_char>;
safe/src/tree_io/tree.rs	279	unsafe extern fn	tree and I/O modules still cross libc/file-descriptor boundaries plus libxml-owned node and buffer pointers	unsafe extern "C" fn(
safe/src/tree_io/tree.rs	287	unsafe extern fn	tree and I/O modules still cross libc/file-descriptor boundaries plus libxml-owned node and buffer pointers	unsafe extern "C" fn(
safe/src/tree_io/tree.rs	295	unsafe extern fn	tree and I/O modules still cross libc/file-descriptor boundaries plus libxml-owned node and buffer pointers	Option<unsafe extern "C" fn(*mut ::core::ffi::c_void) -> ::core::ffi::c_int>;
safe/src/tree_io/tree.rs	297	unsafe extern fn	tree and I/O modules still cross libc/file-descriptor boundaries plus libxml-owned node and buffer pointers	unsafe extern "C" fn(
safe/src/tree_io/tree.rs	324	unsafe extern fn	tree and I/O modules still cross libc/file-descriptor boundaries plus libxml-owned node and buffer pointers	pub type xmlParserInputDeallocate = Option<unsafe extern "C" fn(*mut xmlChar) -> ()>;
safe/src/tree_io/tree.rs	646	unsafe extern fn	tree and I/O modules still cross libc/file-descriptor boundaries plus libxml-owned node and buffer pointers	Option<unsafe extern "C" fn(*mut ::core::ffi::c_void, *const ::core::ffi::c_char, ...) -> ()>;
safe/src/tree_io/tree.rs	648	unsafe extern fn	tree and I/O modules still cross libc/file-descriptor boundaries plus libxml-owned node and buffer pointers	Option<unsafe extern "C" fn(*mut ::core::ffi::c_void, *const ::core::ffi::c_char, ...) -> ()>;
safe/src/tree_io/tree.rs	694	unsafe extern fn	tree and I/O modules still cross libc/file-descriptor boundaries plus libxml-owned node and buffer pointers	Option<unsafe extern "C" fn(*mut ::core::ffi::c_void, xmlErrorPtr) -> ()>;
safe/src/tree_io/tree.rs	697	unsafe extern fn	tree and I/O modules still cross libc/file-descriptor boundaries plus libxml-owned node and buffer pointers	unsafe extern "C" fn(
safe/src/tree_io/tree.rs	705	unsafe extern fn	tree and I/O modules still cross libc/file-descriptor boundaries plus libxml-owned node and buffer pointers	unsafe extern "C" fn(
safe/src/tree_io/tree.rs	718	unsafe extern fn	tree and I/O modules still cross libc/file-descriptor boundaries plus libxml-owned node and buffer pointers	unsafe extern "C" fn(
safe/src/tree_io/tree.rs	726	unsafe extern fn	tree and I/O modules still cross libc/file-descriptor boundaries plus libxml-owned node and buffer pointers	unsafe extern "C" fn(*mut ::core::ffi::c_void, *const xmlChar, ::core::ffi::c_int) -> (),
safe/src/tree_io/tree.rs	729	unsafe extern fn	tree and I/O modules still cross libc/file-descriptor boundaries plus libxml-owned node and buffer pointers	Option<unsafe extern "C" fn(*mut ::core::ffi::c_void, *const xmlChar) -> xmlEntityPtr>;
safe/src/tree_io/tree.rs	763	unsafe extern fn	tree and I/O modules still cross libc/file-descriptor boundaries plus libxml-owned node and buffer pointers	Option<unsafe extern "C" fn(*mut ::core::ffi::c_void, *const ::core::ffi::c_char, ...) -> ()>;
safe/src/tree_io/tree.rs	765	unsafe extern fn	tree and I/O modules still cross libc/file-descriptor boundaries plus libxml-owned node and buffer pointers	Option<unsafe extern "C" fn(*mut ::core::ffi::c_void, *const ::core::ffi::c_char, ...) -> ()>;
safe/src/tree_io/tree.rs	767	unsafe extern fn	tree and I/O modules still cross libc/file-descriptor boundaries plus libxml-owned node and buffer pointers	Option<unsafe extern "C" fn(*mut ::core::ffi::c_void, *const ::core::ffi::c_char, ...) -> ()>;
safe/src/tree_io/tree.rs	769	unsafe extern fn	tree and I/O modules still cross libc/file-descriptor boundaries plus libxml-owned node and buffer pointers	Option<unsafe extern "C" fn(*mut ::core::ffi::c_void, *const xmlChar) -> ()>;
safe/src/tree_io/tree.rs	771	unsafe extern fn	tree and I/O modules still cross libc/file-descriptor boundaries plus libxml-owned node and buffer pointers	Option<unsafe extern "C" fn(*mut ::core::ffi::c_void, *const xmlChar, *const xmlChar) -> ()>;
safe/src/tree_io/tree.rs	773	unsafe extern fn	tree and I/O modules still cross libc/file-descriptor boundaries plus libxml-owned node and buffer pointers	unsafe extern "C" fn(*mut ::core::ffi::c_void, *const xmlChar, ::core::ffi::c_int) -> (),
safe/src/tree_io/tree.rs	776	unsafe extern fn	tree and I/O modules still cross libc/file-descriptor boundaries plus libxml-owned node and buffer pointers	unsafe extern "C" fn(*mut ::core::ffi::c_void, *const xmlChar, ::core::ffi::c_int) -> (),
safe/src/tree_io/tree.rs	779	unsafe extern fn	tree and I/O modules still cross libc/file-descriptor boundaries plus libxml-owned node and buffer pointers	Option<unsafe extern "C" fn(*mut ::core::ffi::c_void, *const xmlChar) -> ()>;
safe/src/tree_io/tree.rs	781	unsafe extern fn	tree and I/O modules still cross libc/file-descriptor boundaries plus libxml-owned node and buffer pointers	Option<unsafe extern "C" fn(*mut ::core::ffi::c_void, *const xmlChar) -> ()>;
safe/src/tree_io/tree.rs	783	unsafe extern fn	tree and I/O modules still cross libc/file-descriptor boundaries plus libxml-owned node and buffer pointers	unsafe extern "C" fn(*mut ::core::ffi::c_void, *const xmlChar, *mut *const xmlChar) -> (),
safe/src/tree_io/tree.rs	785	unsafe extern fn	tree and I/O modules still cross libc/file-descriptor boundaries plus libxml-owned node and buffer pointers	pub type endDocumentSAXFunc = Option<unsafe extern "C" fn(*mut ::core::ffi::c_void) -> ()>;
safe/src/tree_io/tree.rs	786	unsafe extern fn	tree and I/O modules still cross libc/file-descriptor boundaries plus libxml-owned node and buffer pointers	pub type startDocumentSAXFunc = Option<unsafe extern "C" fn(*mut ::core::ffi::c_void) -> ()>;
safe/src/tree_io/tree.rs	788	unsafe extern fn	tree and I/O modules still cross libc/file-descriptor boundaries plus libxml-owned node and buffer pointers	Option<unsafe extern "C" fn(*mut ::core::ffi::c_void, xmlSAXLocatorPtr) -> ()>;
safe/src/tree_io/tree.rs	794	unsafe extern fn	tree and I/O modules still cross libc/file-descriptor boundaries plus libxml-owned node and buffer pointers	pub getPublicId: Option<unsafe extern "C" fn(*mut ::core::ffi::c_void) -> *const xmlChar>,
safe/src/tree_io/tree.rs	795	unsafe extern fn	tree and I/O modules still cross libc/file-descriptor boundaries plus libxml-owned node and buffer pointers	pub getSystemId: Option<unsafe extern "C" fn(*mut ::core::ffi::c_void) -> *const xmlChar>,
safe/src/tree_io/tree.rs	796	unsafe extern fn	tree and I/O modules still cross libc/file-descriptor boundaries plus libxml-owned node and buffer pointers	pub getLineNumber: Option<unsafe extern "C" fn(*mut ::core::ffi::c_void) -> ::core::ffi::c_int>,
safe/src/tree_io/tree.rs	798	unsafe extern fn	tree and I/O modules still cross libc/file-descriptor boundaries plus libxml-owned node and buffer pointers	Option<unsafe extern "C" fn(*mut ::core::ffi::c_void) -> ::core::ffi::c_int>,
safe/src/tree_io/tree.rs	801	unsafe extern fn	tree and I/O modules still cross libc/file-descriptor boundaries plus libxml-owned node and buffer pointers	unsafe extern "C" fn(
safe/src/tree_io/tree.rs	810	unsafe extern fn	tree and I/O modules still cross libc/file-descriptor boundaries plus libxml-owned node and buffer pointers	unsafe extern "C" fn(
safe/src/tree_io/tree.rs	841	unsafe extern fn	tree and I/O modules still cross libc/file-descriptor boundaries plus libxml-owned node and buffer pointers	unsafe extern "C" fn(
safe/src/tree_io/tree.rs	860	unsafe extern fn	tree and I/O modules still cross libc/file-descriptor boundaries plus libxml-owned node and buffer pointers	unsafe extern "C" fn(
safe/src/tree_io/tree.rs	868	unsafe extern fn	tree and I/O modules still cross libc/file-descriptor boundaries plus libxml-owned node and buffer pointers	unsafe extern "C" fn(
safe/src/tree_io/tree.rs	878	unsafe extern fn	tree and I/O modules still cross libc/file-descriptor boundaries plus libxml-owned node and buffer pointers	Option<unsafe extern "C" fn(*mut ::core::ffi::c_void, *const xmlChar) -> xmlEntityPtr>;
safe/src/tree_io/tree.rs	880	unsafe extern fn	tree and I/O modules still cross libc/file-descriptor boundaries plus libxml-owned node and buffer pointers	unsafe extern "C" fn(
safe/src/tree_io/tree.rs	887	unsafe extern fn	tree and I/O modules still cross libc/file-descriptor boundaries plus libxml-owned node and buffer pointers	Option<unsafe extern "C" fn(*mut ::core::ffi::c_void) -> ::core::ffi::c_int>;
safe/src/tree_io/tree.rs	889	unsafe extern fn	tree and I/O modules still cross libc/file-descriptor boundaries plus libxml-owned node and buffer pointers	Option<unsafe extern "C" fn(*mut ::core::ffi::c_void) -> ::core::ffi::c_int>;
safe/src/tree_io/tree.rs	891	unsafe extern fn	tree and I/O modules still cross libc/file-descriptor boundaries plus libxml-owned node and buffer pointers	Option<unsafe extern "C" fn(*mut ::core::ffi::c_void) -> ::core::ffi::c_int>;
safe/src/tree_io/tree.rs	893	unsafe extern fn	tree and I/O modules still cross libc/file-descriptor boundaries plus libxml-owned node and buffer pointers	unsafe extern "C" fn(
safe/src/tree_io/tree.rs	1008	unsafe extern fn	tree and I/O modules still cross libc/file-descriptor boundaries plus libxml-owned node and buffer pointers	unsafe extern "C" fn(xmlDOMWrapCtxtPtr, xmlNodePtr, *const xmlChar, *const xmlChar) -> xmlNsPtr,
safe/src/tree_io/tree.rs	1037	unsafe extern fn	tree and I/O modules still cross libc/file-descriptor boundaries plus libxml-owned node and buffer pointers	pub type xmlRegisterNodeFunc = Option<unsafe extern "C" fn(xmlNodePtr) -> ()>;
safe/src/tree_io/tree.rs	1046	unsafe extern fn	tree and I/O modules still cross libc/file-descriptor boundaries plus libxml-owned node and buffer pointers	pub type xmlDeregisterNodeFunc = Option<unsafe extern "C" fn(xmlNodePtr) -> ()>;
safe/src/tree_io/tree.rs	1048	unsafe extern fn	tree and I/O modules still cross libc/file-descriptor boundaries plus libxml-owned node and buffer pointers	Option<unsafe extern "C" fn(*mut ::core::ffi::c_void, *const xmlChar) -> ()>;
safe/src/tree_io/tree.rs	1875	unsafe extern fn	tree and I/O modules still cross libc/file-descriptor boundaries plus libxml-owned node and buffer pointers	unsafe extern "C" fn xmlTreeErrMemory(mut extra: *const ::core::ffi::c_char) {
safe/src/tree_io/tree.rs	1884	unsafe extern fn	tree and I/O modules still cross libc/file-descriptor boundaries plus libxml-owned node and buffer pointers	unsafe extern "C" fn xmlTreeErr(
safe/src/tree_io/tree.rs	1945	unsafe extern fn	tree and I/O modules still cross libc/file-descriptor boundaries plus libxml-owned node and buffer pointers	unsafe extern "C" fn xmlGetEntityFromDtd(
safe/src/tree_io/tree.rs	1956	unsafe extern fn	tree and I/O modules still cross libc/file-descriptor boundaries plus libxml-owned node and buffer pointers	unsafe extern "C" fn xmlGetParameterEntityFromDtd(
safe/src/tree_io/tree.rs	1968	unsafe extern fn	tree and I/O modules still cross libc/file-descriptor boundaries plus libxml-owned node and buffer pointers	pub unsafe extern "C" fn xmlBuildQName(
safe/src/tree_io/tree.rs	2015	unsafe extern fn	tree and I/O modules still cross libc/file-descriptor boundaries plus libxml-owned node and buffer pointers	pub unsafe extern "C" fn xmlSplitQName2(
safe/src/tree_io/tree.rs	2056	unsafe extern fn	tree and I/O modules still cross libc/file-descriptor boundaries plus libxml-owned node and buffer pointers	pub unsafe extern "C" fn xmlSplitQName3(
safe/src/tree_io/tree.rs	2082	unsafe extern fn	tree and I/O modules still cross libc/file-descriptor boundaries plus libxml-owned node and buffer pointers	pub unsafe extern "C" fn xmlValidateNCName(
safe/src/tree_io/tree.rs	2225	unsafe extern fn	tree and I/O modules still cross libc/file-descriptor boundaries plus libxml-owned node and buffer pointers	pub unsafe extern "C" fn xmlValidateQName(
safe/src/tree_io/tree.rs	2468	unsafe extern fn	tree and I/O modules still cross libc/file-descriptor boundaries plus libxml-owned node and buffer pointers	pub unsafe extern "C" fn xmlValidateName(
safe/src/tree_io/tree.rs	2615	unsafe extern fn	tree and I/O modules still cross libc/file-descriptor boundaries plus libxml-owned node and buffer pointers	pub unsafe extern "C" fn xmlValidateNMToken(
safe/src/tree_io/tree.rs	2783	unsafe extern fn	tree and I/O modules still cross libc/file-descriptor boundaries plus libxml-owned node and buffer pointers	pub unsafe extern "C" fn xmlSetBufferAllocationScheme(mut scheme: xmlBufferAllocationScheme) {
safe/src/tree_io/tree.rs	2795	unsafe extern fn	tree and I/O modules still cross libc/file-descriptor boundaries plus libxml-owned node and buffer pointers	pub unsafe extern "C" fn xmlGetBufferAllocationScheme() -> xmlBufferAllocationScheme {
safe/src/tree_io/tree.rs	2799	unsafe extern fn	tree and I/O modules still cross libc/file-descriptor boundaries plus libxml-owned node and buffer pointers	pub unsafe extern "C" fn xmlNewNs(
safe/src/tree_io/tree.rs	2865	unsafe extern fn	tree and I/O modules still cross libc/file-descriptor boundaries plus libxml-owned node and buffer pointers	pub unsafe extern "C" fn xmlSetNs(mut node: xmlNodePtr, mut ns: xmlNsPtr) {
safe/src/tree_io/tree.rs	2878	unsafe extern fn	tree and I/O modules still cross libc/file-descriptor boundaries plus libxml-owned node and buffer pointers	pub unsafe extern "C" fn xmlFreeNs(mut cur: xmlNsPtr) {
safe/src/tree_io/tree.rs	2895	unsafe extern fn	tree and I/O modules still cross libc/file-descriptor boundaries plus libxml-owned node and buffer pointers	pub unsafe extern "C" fn xmlFreeNsList(mut cur: xmlNsPtr) {
safe/src/tree_io/tree.rs	2907	unsafe extern fn	tree and I/O modules still cross libc/file-descriptor boundaries plus libxml-owned node and buffer pointers	pub unsafe extern "C" fn xmlNewDtd(
safe/src/tree_io/tree.rs	2948	unsafe extern fn	tree and I/O modules still cross libc/file-descriptor boundaries plus libxml-owned node and buffer pointers	pub unsafe extern "C" fn xmlGetIntSubset(mut doc: *const xmlDoc) -> xmlDtdPtr {
safe/src/tree_io/tree.rs	2965	unsafe extern fn	tree and I/O modules still cross libc/file-descriptor boundaries plus libxml-owned node and buffer pointers	pub unsafe extern "C" fn xmlCreateIntSubset(
safe/src/tree_io/tree.rs	3079	unsafe extern fn	tree and I/O modules still cross libc/file-descriptor boundaries plus libxml-owned node and buffer pointers	pub unsafe extern "C" fn xmlFreeDtd(mut cur: xmlDtdPtr) {
safe/src/tree_io/tree.rs	3149	unsafe extern fn	tree and I/O modules still cross libc/file-descriptor boundaries plus libxml-owned node and buffer pointers	pub unsafe extern "C" fn xmlNewDoc(mut version: *const xmlChar) -> xmlDocPtr {
safe/src/tree_io/tree.rs	3188	unsafe extern fn	tree and I/O modules still cross libc/file-descriptor boundaries plus libxml-owned node and buffer pointers	pub unsafe extern "C" fn xmlFreeDoc(mut cur: xmlDocPtr) {
safe/src/tree_io/tree.rs	3263	unsafe extern fn	tree and I/O modules still cross libc/file-descriptor boundaries plus libxml-owned node and buffer pointers	pub unsafe extern "C" fn xmlStringLenGetNodeList(
safe/src/tree_io/tree.rs	3549	unsafe extern fn	tree and I/O modules still cross libc/file-descriptor boundaries plus libxml-owned node and buffer pointers	pub unsafe extern "C" fn xmlStringGetNodeList(
safe/src/tree_io/tree.rs	3798	unsafe extern fn	tree and I/O modules still cross libc/file-descriptor boundaries plus libxml-owned node and buffer pointers	pub unsafe extern "C" fn xmlNodeListGetString(
safe/src/tree_io/tree.rs	3871	unsafe extern fn	tree and I/O modules still cross libc/file-descriptor boundaries plus libxml-owned node and buffer pointers	pub unsafe extern "C" fn xmlNodeListGetRawString(
safe/src/tree_io/tree.rs	3931	unsafe extern fn	tree and I/O modules still cross libc/file-descriptor boundaries plus libxml-owned node and buffer pointers	unsafe extern "C" fn xmlNewPropInternal(
safe/src/tree_io/tree.rs	4032	unsafe extern fn	tree and I/O modules still cross libc/file-descriptor boundaries plus libxml-owned node and buffer pointers	pub unsafe extern "C" fn xmlNewProp(
safe/src/tree_io/tree.rs	4049	unsafe extern fn	tree and I/O modules still cross libc/file-descriptor boundaries plus libxml-owned node and buffer pointers	pub unsafe extern "C" fn xmlNewNsProp(
safe/src/tree_io/tree.rs	4061	unsafe extern fn	tree and I/O modules still cross libc/file-descriptor boundaries plus libxml-owned node and buffer pointers	pub unsafe extern "C" fn xmlNewNsPropEatName(
safe/src/tree_io/tree.rs	4073	unsafe extern fn	tree and I/O modules still cross libc/file-descriptor boundaries plus libxml-owned node and buffer pointers	pub unsafe extern "C" fn xmlNewDocProp(
safe/src/tree_io/tree.rs	4119	unsafe extern fn	tree and I/O modules still cross libc/file-descriptor boundaries plus libxml-owned node and buffer pointers	pub unsafe extern "C" fn xmlFreePropList(mut cur: xmlAttrPtr) {
safe/src/tree_io/tree.rs	4131	unsafe extern fn	tree and I/O modules still cross libc/file-descriptor boundaries plus libxml-owned node and buffer pointers	pub unsafe extern "C" fn xmlFreeProp(mut cur: xmlAttrPtr) {
safe/src/tree_io/tree.rs	4162	unsafe extern fn	tree and I/O modules still cross libc/file-descriptor boundaries plus libxml-owned node and buffer pointers	pub unsafe extern "C" fn xmlRemoveProp(mut cur: xmlAttrPtr) -> ::core::ffi::c_int {
safe/src/tree_io/tree.rs	4193	unsafe extern fn	tree and I/O modules still cross libc/file-descriptor boundaries plus libxml-owned node and buffer pointers	pub unsafe extern "C" fn xmlNewDocPI(
safe/src/tree_io/tree.rs	4229	unsafe extern fn	tree and I/O modules still cross libc/file-descriptor boundaries plus libxml-owned node and buffer pointers	pub unsafe extern "C" fn xmlNewPI(
safe/src/tree_io/tree.rs	4236	unsafe extern fn	tree and I/O modules still cross libc/file-descriptor boundaries plus libxml-owned node and buffer pointers	pub unsafe extern "C" fn xmlNewNode(mut ns: xmlNsPtr, mut name: *const xmlChar) -> xmlNodePtr {
safe/src/tree_io/tree.rs	4261	unsafe extern fn	tree and I/O modules still cross libc/file-descriptor boundaries plus libxml-owned node and buffer pointers	pub unsafe extern "C" fn xmlNewNodeEatName(mut ns: xmlNsPtr, mut name: *mut xmlChar) -> xmlNodePtr {
safe/src/tree_io/tree.rs	4286	unsafe extern fn	tree and I/O modules still cross libc/file-descriptor boundaries plus libxml-owned node and buffer pointers	pub unsafe extern "C" fn xmlNewDocNode(
safe/src/tree_io/tree.rs	4324	unsafe extern fn	tree and I/O modules still cross libc/file-descriptor boundaries plus libxml-owned node and buffer pointers	pub unsafe extern "C" fn xmlNewDocNodeEatName(
safe/src/tree_io/tree.rs	4357	unsafe extern fn	tree and I/O modules still cross libc/file-descriptor boundaries plus libxml-owned node and buffer pointers	pub unsafe extern "C" fn xmlNewDocRawNode(
safe/src/tree_io/tree.rs	4387	unsafe extern fn	tree and I/O modules still cross libc/file-descriptor boundaries plus libxml-owned node and buffer pointers	pub unsafe extern "C" fn xmlNewDocFragment(mut doc: xmlDocPtr) -> xmlNodePtr {
safe/src/tree_io/tree.rs	4408	unsafe extern fn	tree and I/O modules still cross libc/file-descriptor boundaries plus libxml-owned node and buffer pointers	pub unsafe extern "C" fn xmlNewText(mut content: *const xmlChar) -> xmlNodePtr {
safe/src/tree_io/tree.rs	4432	unsafe extern fn	tree and I/O modules still cross libc/file-descriptor boundaries plus libxml-owned node and buffer pointers	pub unsafe extern "C" fn xmlNewTextChild(
safe/src/tree_io/tree.rs	4499	unsafe extern fn	tree and I/O modules still cross libc/file-descriptor boundaries plus libxml-owned node and buffer pointers	pub unsafe extern "C" fn xmlNewCharRef(mut doc: xmlDocPtr, mut name: *const xmlChar) -> xmlNodePtr {
safe/src/tree_io/tree.rs	4539	unsafe extern fn	tree and I/O modules still cross libc/file-descriptor boundaries plus libxml-owned node and buffer pointers	pub unsafe extern "C" fn xmlNewReference(
safe/src/tree_io/tree.rs	4587	unsafe extern fn	tree and I/O modules still cross libc/file-descriptor boundaries plus libxml-owned node and buffer pointers	pub unsafe extern "C" fn xmlNewDocText(
safe/src/tree_io/tree.rs	4599	unsafe extern fn	tree and I/O modules still cross libc/file-descriptor boundaries plus libxml-owned node and buffer pointers	pub unsafe extern "C" fn xmlNewTextLen(
safe/src/tree_io/tree.rs	4626	unsafe extern fn	tree and I/O modules still cross libc/file-descriptor boundaries plus libxml-owned node and buffer pointers	pub unsafe extern "C" fn xmlNewDocTextLen(
safe/src/tree_io/tree.rs	4639	unsafe extern fn	tree and I/O modules still cross libc/file-descriptor boundaries plus libxml-owned node and buffer pointers	pub unsafe extern "C" fn xmlNewComment(mut content: *const xmlChar) -> xmlNodePtr {
safe/src/tree_io/tree.rs	4663	unsafe extern fn	tree and I/O modules still cross libc/file-descriptor boundaries plus libxml-owned node and buffer pointers	pub unsafe extern "C" fn xmlNewCDataBlock(
safe/src/tree_io/tree.rs	4691	unsafe extern fn	tree and I/O modules still cross libc/file-descriptor boundaries plus libxml-owned node and buffer pointers	pub unsafe extern "C" fn xmlNewDocComment(
safe/src/tree_io/tree.rs	4703	unsafe extern fn	tree and I/O modules still cross libc/file-descriptor boundaries plus libxml-owned node and buffer pointers	pub unsafe extern "C" fn xmlSetTreeDoc(mut tree: xmlNodePtr, mut doc: xmlDocPtr) {
safe/src/tree_io/tree.rs	4739	unsafe extern fn	tree and I/O modules still cross libc/file-descriptor boundaries plus libxml-owned node and buffer pointers	pub unsafe extern "C" fn xmlSetListDoc(mut list: xmlNodePtr, mut doc: xmlDocPtr) {
safe/src/tree_io/tree.rs	4756	unsafe extern fn	tree and I/O modules still cross libc/file-descriptor boundaries plus libxml-owned node and buffer pointers	pub unsafe extern "C" fn xmlNewChild(
safe/src/tree_io/tree.rs	4822	unsafe extern fn	tree and I/O modules still cross libc/file-descriptor boundaries plus libxml-owned node and buffer pointers	unsafe extern "C" fn xmlAddPropSibling(
safe/src/tree_io/tree.rs	4872	unsafe extern fn	tree and I/O modules still cross libc/file-descriptor boundaries plus libxml-owned node and buffer pointers	pub unsafe extern "C" fn xmlAddNextSibling(
safe/src/tree_io/tree.rs	4936	unsafe extern fn	tree and I/O modules still cross libc/file-descriptor boundaries plus libxml-owned node and buffer pointers	pub unsafe extern "C" fn xmlAddPrevSibling(
safe/src/tree_io/tree.rs	5000	unsafe extern fn	tree and I/O modules still cross libc/file-descriptor boundaries plus libxml-owned node and buffer pointers	pub unsafe extern "C" fn xmlAddSibling(mut cur: xmlNodePtr, mut elem: xmlNodePtr) -> xmlNodePtr {
safe/src/tree_io/tree.rs	5059	unsafe extern fn	tree and I/O modules still cross libc/file-descriptor boundaries plus libxml-owned node and buffer pointers	pub unsafe extern "C" fn xmlAddChildList(
safe/src/tree_io/tree.rs	5114	unsafe extern fn	tree and I/O modules still cross libc/file-descriptor boundaries plus libxml-owned node and buffer pointers	pub unsafe extern "C" fn xmlAddChild(mut parent: xmlNodePtr, mut cur: xmlNodePtr) -> xmlNodePtr {
safe/src/tree_io/tree.rs	5225	unsafe extern fn	tree and I/O modules still cross libc/file-descriptor boundaries plus libxml-owned node and buffer pointers	pub unsafe extern "C" fn xmlGetLastChild(mut parent: *const xmlNode) -> xmlNodePtr {
safe/src/tree_io/tree.rs	5235	unsafe extern fn	tree and I/O modules still cross libc/file-descriptor boundaries plus libxml-owned node and buffer pointers	pub unsafe extern "C" fn xmlChildElementCount(mut parent: xmlNodePtr) -> ::core::ffi::c_ulong {
safe/src/tree_io/tree.rs	5258	unsafe extern fn	tree and I/O modules still cross libc/file-descriptor boundaries plus libxml-owned node and buffer pointers	pub unsafe extern "C" fn xmlFirstElementChild(mut parent: xmlNodePtr) -> xmlNodePtr {
safe/src/tree_io/tree.rs	5280	unsafe extern fn	tree and I/O modules still cross libc/file-descriptor boundaries plus libxml-owned node and buffer pointers	pub unsafe extern "C" fn xmlLastElementChild(mut parent: xmlNodePtr) -> xmlNodePtr {
safe/src/tree_io/tree.rs	5302	unsafe extern fn	tree and I/O modules still cross libc/file-descriptor boundaries plus libxml-owned node and buffer pointers	pub unsafe extern "C" fn xmlPreviousElementSibling(mut node: xmlNodePtr) -> xmlNodePtr {
safe/src/tree_io/tree.rs	5323	unsafe extern fn	tree and I/O modules still cross libc/file-descriptor boundaries plus libxml-owned node and buffer pointers	pub unsafe extern "C" fn xmlNextElementSibling(mut node: xmlNodePtr) -> xmlNodePtr {
safe/src/tree_io/tree.rs	5344	unsafe extern fn	tree and I/O modules still cross libc/file-descriptor boundaries plus libxml-owned node and buffer pointers	pub unsafe extern "C" fn xmlFreeNodeList(mut cur: xmlNodePtr) {
safe/src/tree_io/tree.rs	5462	unsafe extern fn	tree and I/O modules still cross libc/file-descriptor boundaries plus libxml-owned node and buffer pointers	pub unsafe extern "C" fn xmlFreeNode(mut cur: xmlNodePtr) {
safe/src/tree_io/tree.rs	5573	unsafe extern fn	tree and I/O modules still cross libc/file-descriptor boundaries plus libxml-owned node and buffer pointers	pub unsafe extern "C" fn xmlUnlinkNode(mut cur: xmlNodePtr) {
safe/src/tree_io/tree.rs	5681	unsafe extern fn	tree and I/O modules still cross libc/file-descriptor boundaries plus libxml-owned node and buffer pointers	pub unsafe extern "C" fn xmlReplaceNode(mut old: xmlNodePtr, mut cur: xmlNodePtr) -> xmlNodePtr {
safe/src/tree_io/tree.rs	5749	unsafe extern fn	tree and I/O modules still cross libc/file-descriptor boundaries plus libxml-owned node and buffer pointers	pub unsafe extern "C" fn xmlCopyNamespace(mut cur: xmlNsPtr) -> xmlNsPtr {
safe/src/tree_io/tree.rs	5767	unsafe extern fn	tree and I/O modules still cross libc/file-descriptor boundaries plus libxml-owned node and buffer pointers	pub unsafe extern "C" fn xmlCopyNamespaceList(mut cur: xmlNsPtr) -> xmlNsPtr {
safe/src/tree_io/tree.rs	5784	unsafe extern fn	tree and I/O modules still cross libc/file-descriptor boundaries plus libxml-owned node and buffer pointers	unsafe extern "C" fn xmlCopyPropInternal(
safe/src/tree_io/tree.rs	5905	unsafe extern fn	tree and I/O modules still cross libc/file-descriptor boundaries plus libxml-owned node and buffer pointers	pub unsafe extern "C" fn xmlCopyProp(mut target: xmlNodePtr, mut cur: xmlAttrPtr) -> xmlAttrPtr {
safe/src/tree_io/tree.rs	5909	unsafe extern fn	tree and I/O modules still cross libc/file-descriptor boundaries plus libxml-owned node and buffer pointers	pub unsafe extern "C" fn xmlCopyPropList(
safe/src/tree_io/tree.rs	5939	unsafe extern fn	tree and I/O modules still cross libc/file-descriptor boundaries plus libxml-owned node and buffer pointers	unsafe extern "C" fn xmlStaticCopyNode(
safe/src/tree_io/tree.rs	6084	unsafe extern fn	tree and I/O modules still cross libc/file-descriptor boundaries plus libxml-owned node and buffer pointers	unsafe extern "C" fn xmlStaticCopyNodeList(
safe/src/tree_io/tree.rs	6132	unsafe extern fn	tree and I/O modules still cross libc/file-descriptor boundaries plus libxml-owned node and buffer pointers	pub unsafe extern "C" fn xmlCopyNode(
safe/src/tree_io/tree.rs	6146	unsafe extern fn	tree and I/O modules still cross libc/file-descriptor boundaries plus libxml-owned node and buffer pointers	pub unsafe extern "C" fn xmlDocCopyNode(
safe/src/tree_io/tree.rs	6156	unsafe extern fn	tree and I/O modules still cross libc/file-descriptor boundaries plus libxml-owned node and buffer pointers	pub unsafe extern "C" fn xmlDocCopyNodeList(
safe/src/tree_io/tree.rs	6164	unsafe extern fn	tree and I/O modules still cross libc/file-descriptor boundaries plus libxml-owned node and buffer pointers	pub unsafe extern "C" fn xmlCopyNodeList(mut node: xmlNodePtr) -> xmlNodePtr {
safe/src/tree_io/tree.rs	6173	unsafe extern fn	tree and I/O modules still cross libc/file-descriptor boundaries plus libxml-owned node and buffer pointers	pub unsafe extern "C" fn xmlCopyDtd(mut dtd: xmlDtdPtr) -> xmlDtdPtr {
safe/src/tree_io/tree.rs	6262	unsafe extern fn	tree and I/O modules still cross libc/file-descriptor boundaries plus libxml-owned node and buffer pointers	pub unsafe extern "C" fn xmlCopyDoc(
